DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,asian removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,black removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,hispanic removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,unknown removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,white removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,principal_2020_2019,removal_2020_2019,superintendent_2020_2019,expulsions_2020_2019,female removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,male removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2019_2018,asian removals or suspensions resulting from incidents where nypd was contacted_2019_2018,black removals or suspensions resulting from incidents where nypd was contacted_2019_2018,hispanic removals or suspensions resulting from incidents where nypd was contacted_2019_2018,white removals or suspensions resulting from incidents where nypd was contacted_2019_2018,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2019_2018,unknown removals or suspensions resulting from incidents where nypd was contacted_2019_2018,principal_2019_2018,removal_2019_2018,superintendent_2019_2018,expulsions_2019_2018,female removals or suspensions resulting from incidents where nypd was contacted_2019_2018,male removals or suspensions resulting from incidents where nypd was contacted_2019_2018,total removals or suspensions resulting from incidents where nypd was contacted_2019_2018,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2018_2017,asian removals or suspensions resulting from incidents where nypd was contacted_2018_2017,black removals or suspensions resulting from incidents where nypd was contacted_2018_2017,hispanic removals or suspensions resulting from incidents where nypd was contacted_2018_2017,white removals or suspensions resulting from incidents where nypd was contacted_2018_2017,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2018_2017,unknown removals or suspensions resulting from incidents where nypd was contacted_2018_2017,principal_2018_2017,removal_2018_2017,superintendent_2018_2017,expulsions_2018_2017,female removals or suspensions resulting from incidents where nypd was contacted_2018_2017,male removals or suspensions resulting from incidents where nypd was contacted_2018_2017,total removals or suspensions resulting from incidents where nypd was contacted_2018_2017,administrative district_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2017_2016,asian removals or suspensions resulting from incidents where nypd was contacted_2017_2016,black removals or suspensions resulting from incidents where nypd was contacted_2017_2016,hispanic removals or suspensions resulting from incidents where nypd was contacted_2017_2016,white removals or suspensions resulting from incidents where nypd was contacted_2017_2016,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2017_2016,unknown removals or suspensions resulting from incidents where nypd was contacted_2017_2016,principal_2017_2016,removal_2017_2016,superintendent_2017_2016,expulsions_2017_2016,female removals or suspensions resulting from incidents where nypd was contacted_2017_2016,male removals or suspensions resulting from incidents where nypd was contacted_2017_2016,total removals or suspensions resulting from incidents where nypd was contacted_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2016_2015,asian removals or suspensions resulting from incidents where nypd was contacted_2016_2015,black removals or suspensions resulting from incidents where nypd was contacted_2016_2015,hispanic removals or suspensions resulting from incidents where nypd was contacted_2016_2015,white removals or suspensions resulting from incidents where nypd was contacted_2016_2015,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2016_2015,unknown removals or suspensions resulting from incidents where nypd was contacted_2016_2015,principal_2016_2015,removal_2016_2015,superintendent_2016_2015,expulsions_2016_2015,female removals or suspensions resulting from incidents where nypd was contacted_2016_2015,male removals or suspensions resulting from incidents where nypd was contacted_2016_2015,total removals or suspensions resulting from incidents where nypd was contacted_2016_2015
06M462,The College Academy,High school,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,17,20,0,3,3,0,11.0,3,3,3,3,3,3,3,3,17,20,0,3,3,0,3,3,3,3,3,3,3,3,17,20,0,3,3,0
06M463,High School for Media and Communications,High school,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,53.0,6.0,7.0,0.0,3.0,3.0,10.0,3,3,3,3,3,3,3,56,13,35,0,3,3,0,11.0,3,3,3,3,3,3,3,56,13,35,0,3,3,0,3,3,3,3,3,3,3,56,13,35,0,3,3,0
06M467,High School for Law and Public Service,High school,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,3.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,28,20,16,0,3,3,0,11.0,3,3,3,3,3,3,3,28,20,16,0,3,3,0,3,3,3,3,3,3,3,28,20,16,0,3,3,0
06M468,High School for Health Careers and Sciences,High school,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,14,0,14,0,3,3,0,11.0,3,3,3,3,3,3,3,14,0,14,0,3,3,0,3,3,3,3,3,3,3,14,0,14,0,3,3,0
06M513,Castle Bridge School,Elementary,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,42,3,23,0,3,3,0,11.0,3,3,3,3,3,3,3,42,3,23,0,3,3,0,3,3,3,3,3,3,3,42,3,23,0,3,3,0
06M528,I.S. 528 Bea Fuller Rodgers School,Junior High-Intermediate-Middle,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,21.0,11.0,3.0,3.0,3.0,11.0,8.0,45.0,0.0,8.0,25.0,33.0,3,3,3,3,3,3,3,29,3,6,0,3,3,0,11.0,3,3,3,3,3,3,3,29,3,6,0,3,3,0,3,3,3,3,3,3,3,29,3,6,0,3,3,0
06M540,A. Philip Randolph Campus High School,High school,6.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,8.0,0.0,29.0,0.0,0.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,0,3,0,3,3,0,11.0,3,3,3,3,3,3,3,12,0,3,0,3,3,0,3,3,3,3,3,3,3,12,0,3,0,3,3,0
06M552,Gregorio Luperon High School for Science and Mathe,High school,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,11.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,3,3,3,3,3,3,3,7,0,3,0,3,3,0
07X001,P.S. 001 Courtlandt School,Elementary,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
07X005,P.S. 5 Port Morris,K-8,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,11.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
07X018,P.S. 018 John Peter Zenger,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
07X025,P.S. 025 Bilingual School,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,88.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,13,3,23,0,3,3,0,11.0,3,3,3,3,3,3,3,13,3,23,0,3,3,0,3,3,3,3,3,3,3,13,3,23,0,3,3,0
07X029,P.S./M.S. 029 Melrose School,K-8,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,20.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,23,0,3,0,3,3,0,11.0,3,3,3,3,3,3,3,23,0,3,0,3,3,0,3,3,3,3,3,3,3,23,0,3,0,3,3,0
07X030,P.S. 030 Wilton,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,57,3,6,0,3,3,0,11.0,3,3,3,3,3,3,3,57,3,6,0,3,3,0,3,3,3,3,3,3,3,57,3,6,0,3,3,0
07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,0,6,0,3,3,0,11.0,3,3,3,3,3,3,3,6,0,6,0,3,3,0,3,3,3,3,3,3,3,6,0,6,0,3,3,0
07X043,P.S. 043 Jonas Bronck,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
07X049,P.S. 049 Willis Avenue,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,11.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
07X065,P.S. 065 Mother Hale Academy,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,7.0,6.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,13,13,28,0,3,3,0,12.0,3,3,3,3,3,3,3,13,13,28,0,3,3,0,3,3,3,3,3,3,3,13,13,28,0,3,3,0
07X151,J.H.S. 151 Lou Gehrig,Junior High-Intermediate-Middle,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,15,0,0,0,3,3,0,12.0,3,3,3,3,3,3,3,15,0,0,0,3,3,0,3,3,3,3,3,3,3,15,0,0,0,3,3,0
07X154,P.S. 154 Jonathan D. Hyatt,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,12.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
07X157,P.S. 157 Grove Hill,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,49.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,10,3,13,0,3,3,0,12.0,3,3,3,3,3,3,3,10,3,13,0,3,3,0,3,3,3,3,3,3,3,10,3,13,0,3,3,0
07X161,P.S. 161 Juan Ponce De Leon School,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,12.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
07X179,P.S. 179,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,12.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
07X221,South Bronx Preparatory: A College Board School,Secondary School,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,39,60,6,0,3,3,0,12.0,3,3,3,3,3,3,3,39,60,6,0,3,3,0,3,3,3,3,3,3,3,39,60,6,0,3,3,0
07X223,The Laboratory School of Finance and Technology: X,Secondary School,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,6.0,12.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,3,3,0,3,3,0,12.0,3,3,3,3,3,3,3,7,3,3,0,3,3,0,3,3,3,3,3,3,3,7,3,3,0,3,3,0
07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,3.0,3.0,92.0,0.0,20.0,0.0,7.0,7.0,14.0,3,3,3,3,3,3,3,3,12,3,0,3,3,0,12.0,3,3,3,3,3,3,3,3,12,3,0,3,3,0,3,3,3,3,3,3,3,3,12,3,0,3,3,0
07X259,"H.E.R.O. High (Health, Education, and Research Occ",High school,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,50.0,3.0,14.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0,12.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,3,0,3,3,0
07X277,P.S. 277,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,0.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,9,0,0,3,3,0,12.0,3,3,3,3,3,3,3,12,9,0,0,3,3,0,3,3,3,3,3,3,3,12,9,0,0,3,3,0
07X296,South Bronx Academy for Applied Media,Junior High-Intermediate-Middle,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.0,13.0,9.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,12.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
07X298,Academy of Public Relations,Junior High-Intermediate-Middle,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,0.0,10.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,8,7,9,0,3,3,0,12.0,3,3,3,3,3,3,3,8,7,9,0,3,3,0,3,3,3,3,3,3,3,8,7,9,0,3,3,0
07X334,International Community High School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0,12.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
07X343,Academy of Applied Mathematics and Technology,Junior High-Intermediate-Middle,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0,12.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,3,0,3,3,0
07X359,Concourse Village Elementary School,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,42,0,0,3,3,0,12.0,3,3,3,3,3,3,3,3,42,0,0,3,3,0,3,3,3,3,3,3,3,3,42,0,0,3,3,0
07X369,Young Leaders Elementary School,Elementary,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
07X379,Jill Chaifetz Transfer High School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,33,3,7,0,3,3,0,12.0,3,3,3,3,3,3,3,33,3,7,0,3,3,0,3,3,3,3,3,3,3,33,3,7,0,3,3,0
07X381,Bronx Haven High School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,8.0,3.0,3.0,3.0,54.0,3.0,3.0,0.0,6.0,10.0,16.0,3,3,3,3,3,3,3,6,0,3,0,3,3,0,12.0,3,3,3,3,3,3,3,6,0,3,0,3,3,0,3,3,3,3,3,3,3,6,0,3,0,3,3,0
07X427,Community School for Social Justice,High school,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,29.0,3.0,8.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,25,3,19,0,3,3,0,12.0,3,3,3,3,3,3,3,25,3,19,0,3,3,0,3,3,3,3,3,3,3,25,3,19,0,3,3,0
07X473,Mott Haven Village Preparatory High School,High school,7.0,0.0,0.0,3.0,8.0,0.0,0.0,3.0,48.0,3.0,10.0,0.0,3.0,3.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.0,8.0,18.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,87,0,16,0,9,11,0,13.0,3,3,3,3,3,3,3,87,0,16,0,9,11,0,3,3,3,3,3,3,3,87,0,16,0,9,11,0
07X495,University Heights Secondary School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,6,3,0,3,3,0,13.0,3,3,3,3,3,3,3,0,6,3,0,3,3,0,3,3,3,3,3,3,3,0,6,3,0,3,3,0
07X500,Hostos-Lincoln Academy of Science,Secondary School,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,12.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,40,0,16,0,3,3,0,13.0,3,3,3,3,3,3,3,40,0,16,0,3,3,0,3,3,3,3,3,3,3,40,0,16,0,3,3,0
07X522,Bronx Design and Construction Academy,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,54.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,23,49,8,0,3,3,0,13.0,3,3,3,3,3,3,3,23,49,8,0,3,3,0,3,3,3,3,3,3,3,23,49,8,0,3,3,0
07X527,Bronx Leadership Academy II High School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,45,3,8,0,3,3,0,13.0,3,3,3,3,3,3,3,45,3,8,0,3,3,0,3,3,3,3,3,3,3,45,3,8,0,3,3,0
07X548,Careers in Sports High School,High school,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,20,37,7,0,3,3,0,13.0,3,3,3,3,3,3,3,20,37,7,0,3,3,0,3,3,3,3,3,3,3,20,37,7,0,3,3,0
07X551,The Urban Assembly Bronx Academy of Letters,Secondary School,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,3.0,11.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,3.0,39.0,3.0,3.0,0.0,3.0,3.0,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
07X557,Mott Haven Community High School,High school,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,20,3,0,3,3,0,13.0,3,3,3,3,3,3,3,3,20,3,0,3,3,0,3,3,3,3,3,3,3,3,20,3,0,3,3,0
07X584,I.S. 584,Junior High-Intermediate-Middle,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,13.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,3,3,3,3,3,3,3,7,0,3,0,3,3,0
07X600,Alfred E. Smith Career and Technical Education Hig,High school,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,23.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,41.0,0.0,13.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,0,3,0,3,3,0,13.0,3,3,3,3,3,3,3,6,0,3,0,3,3,0,3,3,3,3,3,3,3,6,0,3,0,3,3,0
07X670,Health Opportunities High School,High school,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,74,0,7,0,3,3,0,13.0,3,3,3,3,3,3,3,74,0,7,0,3,3,0,3,3,3,3,3,3,3,74,0,7,0,3,3,0
08X014,P.S. X014 Senator John Calandra,Elementary,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
08X036,P.S. 036 Unionport,Elementary,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,94,3,9,0,3,3,0,13.0,3,3,3,3,3,3,3,94,3,9,0,3,3,0,3,3,3,3,3,3,3,94,3,9,0,3,3,0
08X048,P.S. 048 Joseph R. Drake,Elementary,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,19,0,0,0,3,3,0,13.0,3,3,3,3,3,3,3,19,0,0,0,3,3,0,3,3,3,3,3,3,3,19,0,0,0,3,3,0
08X062,P.S. 062 Inocensio Casanova,Elementary,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,10,0,3,3,0,13.0,3,3,3,3,3,3,3,3,3,10,0,3,3,0,3,3,3,3,3,3,3,3,3,10,0,3,3,0
08X069,P.S. 069 Journey Prep School,Elementary,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,89,3,21,0,3,3,0,13.0,3,3,3,3,3,3,3,89,3,21,0,3,3,0,3,3,3,3,3,3,3,89,3,21,0,3,3,0
