DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted,school_year
11X253,Bronx High School for Writing and Communication Ar,High school,11.0,3,3,8,3,3,3,3,0,0,0,0,3,3,12,2017_2016
75Q752,Queens Transition Center,High school,75.0,3,3,8,3,3,3,3,7,0,0,0,3,3,12,2017_2016
10X391,The Angelo Patri Middle School,Junior High-Intermediate-Middle,10.0,3,3,3,7,3,3,3,3,0,3,0,3,3,12,2017_2016
22K405,Midwood High School,High school,22.0,3,3,6,3,3,3,3,0,0,0,0,3,3,12,2017_2016
16K688,The Brooklyn Academy of Global Finance,High school,16.0,3,3,3,3,3,3,3,25,0,12,0,3,3,13,2017_2016
26Q435,Martin Van Buren High School,High school,26.0,3,3,10,3,3,3,3,3,0,3,0,3,3,13,2017_2016
19K502,FDNY - Captain Vernon A. Richard High School for F,High school,19.0,3,3,11,3,3,3,3,0,0,0,0,3,3,13,2017_2016
01M650,Cascades High School,High school,1.0,3,3,10,3,3,3,3,0,0,3,0,3,3,13,2017_2016
19K218,J.H.S. 218 James P. Sinnott,Junior High-Intermediate-Middle,19.0,3,3,10,3,3,3,3,0,3,3,0,3,3,13,2017_2016
08X559,School for Tourism and Hospitality,High school,8.0,3,3,3,8,3,3,3,0,0,3,0,3,3,13,2017_2016
09X412,Bronx High School of Business,High school,9.0,3,3,3,8,3,3,3,0,0,0,0,3,3,13,2017_2016
10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,10.0,3,3,3,9,3,3,3,0,0,0,0,3,3,13,2017_2016
30Q450,Long Island City High School,High school,30.0,3,3,3,7,3,3,3,3,0,0,0,3,3,13,2017_2016
02M437,Hudson High School of Learning Technologies,High school,2.0,3,3,3,8,3,3,3,3,0,0,0,3,3,13,2017_2016
27Q480,John Adams High School,High school,27.0,3,3,3,3,3,3,3,3,3,3,0,3,3,13,2017_2016
16K765,Nelson Mandela High School,High school,16.0,3,3,12,3,3,3,3,0,0,0,0,3,3,14,2017_2016
31R460,Susan E. Wagner High School,High school,31.0,3,3,9,3,3,3,3,3,3,0,0,3,3,14,2017_2016
31R027,I.S. 027 Anning S. Prall,Junior High-Intermediate-Middle,31.0,3,3,10,3,3,3,3,0,3,3,0,3,3,14,2017_2016
75M035,P.S. 035,K-12 all grades,75.0,3,3,9,3,3,3,3,0,0,0,0,3,3,14,2017_2016
11X544,High School for Contemporary Arts,High school,11.0,3,3,8,3,3,3,3,0,0,0,0,3,3,14,2017_2016
32K556,Bushwick Leaders High School for Academic Excellen,High school,32.0,3,3,8,3,3,3,3,0,0,0,0,3,3,14,2017_2016
14K474,PROGRESS High School for Professional Careers,High school,14.0,3,3,3,8,3,3,3,14,3,6,0,3,3,14,2017_2016
02M551,Urban Assembly New York Harbor School,High school,2.0,3,3,3,8,3,3,3,0,0,0,0,3,3,14,2017_2016
22K611,Origins High School,High school,22.0,3,3,10,3,3,3,3,0,0,3,0,3,3,14,2017_2016
26Q430,Francis Lewis High School,High school,26.0,3,3,7,3,3,3,3,53,0,13,0,3,3,14,2017_2016
28Q217,J.H.S. 217 Robert A. Van Wyck,Junior High-Intermediate-Middle,28.0,3,3,6,3,3,3,3,0,0,0,0,3,3,14,2017_2016
11X418,Bronx High School for the Visual Arts,High school,11.0,3,3,6,8,3,3,3,0,0,3,0,3,3,15,2017_2016
32K347,I.S. 347 School of Humanities,Junior High-Intermediate-Middle,32.0,3,3,3,13,3,3,3,14,0,3,0,3,3,15,2017_2016
11X513,New World High School,High school,11.0,3,3,3,7,3,3,3,0,0,0,0,3,3,15,2017_2016
24Q485,Grover Cleveland High School,High school,24.0,3,3,3,12,3,3,3,0,0,3,0,3,3,15,2017_2016
13K350,Urban Assembly School for Music and Art,High school,13.0,3,3,15,3,3,3,3,0,0,3,0,3,3,16,2017_2016
27Q324,Rockaway Park High School for Environmental Sustai,High school,27.0,3,3,12,3,3,3,3,0,0,3,0,3,3,16,2017_2016
79Q950,Pathways to Graduation,High school,79.0,3,3,9,6,3,3,3,3,0,3,0,3,3,16,2017_2016
07X427,Community School for Social Justice,High school,7.0,3,3,3,8,3,3,3,3,0,3,0,3,3,16,2017_2016
21K525,Edward R. Murrow High School,High school,21.0,3,3,8,3,3,3,3,3,0,3,0,3,3,16,2017_2016
21K281,I.S. 281 Joseph B Cavallaro,Junior High-Intermediate-Middle,21.0,3,3,3,11,3,3,3,0,0,0,0,3,3,17,2017_2016
07X670,Health Opportunities High School,High school,7.0,3,3,3,10,3,3,3,3,0,6,0,3,3,18,2017_2016
31R440,New Dorp High School,High school,31.0,3,3,11,3,3,3,3,0,0,3,0,3,3,18,2017_2016
21K096,I.S. 096 Seth Low,Junior High-Intermediate-Middle,21.0,3,3,8,3,3,3,3,0,0,0,0,3,3,18,2017_2016
09X252,Mott Hall Bronx High School,High school,9.0,3,3,6,11,3,3,3,0,0,0,0,3,3,18,2017_2016
11X455,Harry S Truman High School,High school,11.0,3,3,15,3,3,3,3,9,0,3,0,3,3,19,2017_2016
11X288,Collegiate Institute for Math and Science,High school,11.0,3,3,13,3,3,3,3,8,0,8,0,3,3,19,2017_2016
07X259,"H.E.R.O. High (Health, Education, and Research Occ",High school,7.0,3,3,12,3,3,3,3,3,0,35,0,3,3,20,2017_2016
31R450,Curtis High School,High school,31.0,3,3,13,3,3,3,3,0,0,0,0,3,3,20,2017_2016
31R455,Tottenville High School,High school,31.0,3,3,3,6,3,3,10,0,0,0,0,3,3,20,2017_2016
12X248,"Metropolitan High School, The",High school,12.0,3,3,10,10,3,3,3,0,0,0,0,3,3,21,2017_2016
14K586,Lyons Community School,Secondary School,14.0,3,3,8,12,3,3,3,0,0,0,0,3,3,21,2017_2016
10X440,DeWitt Clinton High School,High school,10.0,3,3,14,8,3,3,3,0,0,0,0,3,3,23,2017_2016
28Q440,Forest Hills High School,High school,28.0,3,6,3,6,3,3,8,12,0,3,0,3,3,23,2017_2016
05M499,Frederick Douglass Academy,Secondary School,5.0,3,3,16,6,3,3,3,0,0,0,0,3,3,24,2017_2016
26Q415,Benjamin N. Cardozo High School,High school,26.0,3,3,14,3,3,3,3,0,0,0,0,3,3,27,2017_2016
22K425,James Madison High School,High school,22.0,3,3,16,3,3,3,13,37,11,19,0,3,3,35,2017_2016
25Q425,John Bowne High School,High school,25.0,3,6,22,19,3,3,3,3,0,0,0,3,3,51,2017_2016
01M015,P.S. 015 Roberto Clemente,Elementary,1.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0,2016_2015
01M020,P.S. 020 Anna Silver,Elementary,1.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2016_2015
01M063,The STAR Academy - P.S.63,Elementary,1.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
01M064,P.S. 064 Robert Simon,Elementary,1.0,3,3,3,3,3,3,3,6,20,17,0,3,3,0,2016_2015
01M110,P.S. 110 Florence Nightingale,Elementary,1.0,3,3,3,3,3,3,3,3,10,3,0,3,3,0,2016_2015
01M142,P.S. 142 Amalia Castro,Elementary,1.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
01M184,P.S. 184m Shuang Wen,K-8,1.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2016_2015
01M292,Orchard Collegiate Academy,High school,1.0,3,3,3,3,3,3,3,8,30,3,0,3,3,0,2016_2015
01M301,"Technology, Arts, and Sciences Studio",Junior High-Intermediate-Middle,1.0,3,3,3,3,3,3,3,9,13,7,0,3,3,0,2016_2015
01M315,The East Village Community School,Elementary,1.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
01M332,University Neighborhood Middle School,Junior High-Intermediate-Middle,1.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
01M361,The Children's Workshop School,Elementary,1.0,3,3,3,3,3,3,3,36,22,17,0,3,3,0,2016_2015
01M363,Neighborhood School,Elementary,1.0,3,3,3,3,3,3,3,6,0,3,0,3,3,0,2016_2015
01M364,Earth School,Elementary,1.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2016_2015
01M378,School for Global Leaders,Junior High-Intermediate-Middle,1.0,3,3,3,3,3,3,3,0,6,0,0,3,3,0,2016_2015
01M458,Forsyth Satellite Academy,High school,1.0,3,3,3,3,3,3,3,15,13,3,0,3,3,0,2016_2015
01M515,Lower East Side Preparatory High School,High school,1.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
01M696,Bard High School Early College,High school,1.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
01M839,Tompkins Square Middle School,Junior High-Intermediate-Middle,1.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
02M001,P.S. 001 Alfred E. Smith,Elementary,2.0,3,3,3,3,3,3,3,14,6,16,0,3,3,0,2016_2015
02M002,P.S. 002 Meyer London,Elementary,2.0,3,3,3,3,3,3,3,8,0,8,0,3,3,0,2016_2015
02M003,P.S. 003 Charrette School,Elementary,2.0,3,3,3,3,3,3,3,12,0,17,0,3,3,0,2016_2015
02M006,P.S. 006 Lillie D. Blake,Elementary,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2016_2015
02M011,P.S. 011 William T. Harris,Elementary,2.0,3,3,3,3,3,3,3,16,3,3,0,3,3,0,2016_2015
02M033,P.S. 033 Chelsea Prep,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M040,P.S. 040 Augustus Saint-Gaudens,Elementary,2.0,3,3,3,3,3,3,3,25,0,7,0,3,3,0,2016_2015
02M041,P.S. 041 Greenwich Village,Elementary,2.0,3,3,3,3,3,3,3,17,3,14,0,6,7,0,2016_2015
02M042,P.S. 042 Benjamin Altman,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M051,P.S. 051 Elias Howe,Elementary,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
02M059,P.S. 059 Beekman Hill International,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M077,P.S. 77 Lower Lab School,Elementary,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M089,P.S. 89,Elementary,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2016_2015
02M111,P.S. 111 Adolph S. Ochs,Elementary,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M116,P.S. 116 Mary Lindley Murray,Elementary,2.0,3,3,3,3,3,3,3,3,10,3,0,3,3,0,2016_2015
02M124,P.S. 124 Yung Wing,Elementary,2.0,3,3,3,3,3,3,3,7,6,0,0,3,3,0,2016_2015
02M126,P.S. 126 Jacob August Riis,K-8,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2016_2015
02M130,P.S. 130 Hernando De Soto,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M135,The Urban Assembly School for Emergency Management,High school,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M150,P.S. 150,Elementary,2.0,3,3,3,3,3,3,3,11,3,3,0,3,3,0,2016_2015
02M158,P.S. 158 Bayard Taylor,Elementary,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M183,P.S. 183 Robert L. Stevenson,Elementary,2.0,3,3,3,3,3,3,3,3,6,3,0,3,3,0,2016_2015
02M198,P.S. 198 Isador E. Ida Straus,Elementary,2.0,3,3,3,3,3,3,3,0,9,0,0,3,3,0,2016_2015
02M212,P.S. 212 Midtown West,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M217,P.S./I.S. 217 Roosevelt Island,K-8,2.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,2016_2015
02M225,Ella Baker School,K-8,2.0,3,3,3,3,3,3,3,3,22,0,0,3,3,0,2016_2015
02M234,P.S. 234 Independence School,Elementary,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2016_2015
02M255,M.S. 255 Salk School of Science,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2016_2015
02M260,M.S. 260 Clinton School Writers & Artists,Secondary School,2.0,3,3,3,3,3,3,3,3,7,0,0,3,3,0,2016_2015
02M267,"East Side Elementary School, PS 267",Elementary,2.0,3,3,3,3,3,3,3,8,3,3,0,3,3,0,2016_2015
02M280,Manhattan Early College School for Advertising,High school,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
02M281,The River School,Elementary,2.0,3,3,3,3,3,3,3,22,0,3,0,3,3,0,2016_2015
02M282,Urban Assembly Maker Academy,High school,2.0,3,3,3,3,3,3,3,29,18,15,0,3,3,0,2016_2015
02M290,P.S. 290 Manhattan New School,Elementary,2.0,3,3,3,3,3,3,3,15,3,3,0,3,3,0,2016_2015
02M297,M.S. 297,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M340,Sixth Avenue Elementary School,Elementary,2.0,3,3,3,3,3,3,3,6,44,3,0,3,3,0,2016_2015
02M343,The Peck Slip School,Elementary,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M347,The 47 American Sign Language & English Lower Scho,K-8,2.0,3,3,3,3,3,3,3,29,44,3,0,3,3,0,2016_2015
02M391,District 2 Pre-K Center,District Pre-K Center,2.0,3,3,3,3,3,3,3,10,3,0,0,3,3,0,2016_2015
02M394,Emma Lazarus High School,High school,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
02M397,Spruce Street School,K-8,2.0,3,3,3,3,3,3,3,3,34,0,0,3,3,0,2016_2015
02M407,Institute for Collaborative Education,Secondary School,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M408,Professional Performing Arts High School,Secondary School,2.0,3,3,3,3,3,3,3,0,25,0,0,3,3,0,2016_2015
02M411,Baruch College Campus High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M414,N.Y.C. Museum School,High school,2.0,3,3,3,3,3,3,3,0,12,0,0,3,3,0,2016_2015
02M439,Manhattan Village Academy,High school,2.0,3,3,3,3,3,3,3,9,3,0,0,3,3,0,2016_2015
02M442,"Ballet Tech, NYC Public School for Dance",K-8,2.0,3,3,3,3,3,3,3,6,3,3,0,3,3,0,2016_2015
02M459,Manhattan International High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M473,Washington Irving Yabc,High school,2.0,3,3,3,3,3,3,3,7,28,0,0,3,3,0,2016_2015
02M500,Unity Center for Urban Technologies,High school,2.0,3,3,3,3,3,3,3,33,57,3,0,3,3,0,2016_2015
02M527,P.S. 527 - East Side School for Social Action,Elementary,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M534,Harvest Collegiate High School,High school,2.0,3,3,3,3,3,3,3,18,0,10,0,3,3,0,2016_2015
02M542,Manhattan Bridges High School,High school,2.0,3,3,3,3,3,3,3,58,3,3,0,3,3,0,2016_2015
02M545,High School for Dual Language and Asian Studies,High school,2.0,3,3,3,3,3,3,3,10,3,3,0,3,3,0,2016_2015
02M550,Liberty High School Academy for Newcomers,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
02M560,High School M560 - City As School,High school,2.0,3,3,3,3,3,3,3,10,0,3,0,3,3,0,2016_2015
02M565,Urban Academy Laboratory High School,High school,2.0,3,3,3,3,3,3,3,120,11,3,0,3,3,0,2016_2015
02M575,Manhattan Comprehensive Night and Day High School,High school,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
02M605,Humanities Preparatory Academy,High school,2.0,3,3,3,3,3,3,3,44,3,24,0,3,3,0,2016_2015
02M615,Chelsea Career and Technical Education High School,High school,2.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,2016_2015
02M893,Jacob Riis School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,31,3,18,0,3,3,0,2016_2015
02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,81,6,14,0,3,3,0,2016_2015
02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,2.0,3,3,3,3,3,3,3,42,0,3,0,3,3,0,2016_2015
02M972,Office of Academic Policy,Central-HQ-Citywide,2.0,3,3,3,3,3,3,3,18,17,3,0,3,3,0,2016_2015
03M009,P.S. 009 Sarah Anderson,Elementary,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
03M084,P.S. 084 Lillian Weber,Elementary,3.0,3,3,3,3,3,3,3,27,3,12,0,3,3,0,2016_2015
03M087,P.S. 087 William Sherman,Elementary,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
03M145,"P.S. 145, The Bloomingdale School",Elementary,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
03M166,P.S. 166 The Richard Rodgers School of The Arts an,Elementary,3.0,3,3,3,3,3,3,3,3,11,3,0,3,3,0,2016_2015
03M185,P.S. 185 - The Early Childhood Discovery and Desig,Early Childhood,3.0,3,3,3,3,3,3,3,40,12,9,0,3,3,0,2016_2015
03M191,The Riverside School for Makers and Artists,K-8,3.0,3,3,3,3,3,3,3,19,0,3,0,3,3,0,2016_2015
03M199,P.S. 199 Jessie Isador Straus,Elementary,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
03M241,STEM Institute of Manhattan,Elementary,3.0,3,3,3,3,3,3,3,35,3,12,0,3,3,0,2016_2015
03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,45,11,10,0,3,3,0,2016_2015
03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,7,6,3,0,3,3,0,2016_2015
03M291,West End Secondary School,Secondary School,3.0,3,3,3,3,3,3,3,18,3,10,0,3,3,0,2016_2015
03M333,P.S. 333 Manhattan School for Children,K-8,3.0,3,3,3,3,3,3,3,89,9,11,0,3,3,0,2016_2015
03M334,The Anderson School,K-8,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2016_2015
03M415,Wadleigh Secondary School for the Performing & Vis,Secondary School,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
03M452,P.S. 452,Elementary,3.0,3,3,3,3,3,3,3,16,20,3,0,3,3,0,2016_2015
03M479,Beacon High School,High school,3.0,3,3,3,3,3,3,3,10,0,0,0,3,3,0,2016_2015
03M505,Edward A. Reynolds West Side High School,High school,3.0,3,3,3,3,3,3,3,38,16,13,0,3,3,0,2016_2015
03M541,Manhattan / Hunter Science High School,High school,3.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,2016_2015
03M862,Mott Hall II,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,6,0,0,0,3,3,0,2016_2015
04M012,Tag Young Scholars,K-8,4.0,3,3,3,3,3,3,3,8,0,3,0,3,3,0,2016_2015
04M037,River East Elementary,Elementary,4.0,3,3,3,3,3,3,3,3,0,7,0,3,3,0,2016_2015
04M050,P.S. 050 Vito Marcantonio,K-8,4.0,3,3,3,3,3,3,3,29,0,8,0,3,3,0,2016_2015
04M083,P.S. 083 Luis Munoz Rivera,Elementary,4.0,3,3,3,3,3,3,3,31,0,52,0,3,3,0,2016_2015
04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,4.0,3,3,3,3,3,3,3,8,3,9,0,3,3,0,2016_2015
04M146,P.S. 146 Ann M. Short,Elementary,4.0,3,3,3,3,3,3,3,33,3,3,0,3,3,0,2016_2015
04M155,P.S. 155 William Paca,Elementary,4.0,3,3,3,3,3,3,3,50,0,7,0,3,3,0,2016_2015
04M171,P.S. 171 Patrick Henry,K-8,4.0,3,3,3,3,3,3,3,52,3,11,0,3,3,0,2016_2015
04M182,The Bilingual Bicultural School,Elementary,4.0,3,3,3,3,3,3,3,14,3,3,0,3,3,0,2016_2015
04M224,M.S. 224 Manhattan East School for Arts & Academic,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,6,3,0,0,3,3,0,2016_2015
04M310,THE JUDITH S. KAYE HIGH SCHOOL,Secondary School,4.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
04M375,Mosaic Preparatory Academy,Elementary,4.0,3,3,3,3,3,3,3,7,0,3,0,3,3,0,2016_2015
04M435,Manhattan Center for Science and Mathematics,High school,4.0,3,3,3,3,3,3,3,8,0,0,0,3,3,0,2016_2015
04M497,Central Park East I,Elementary,4.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
04M555,Central Park East High School,High school,4.0,3,3,3,3,3,3,3,20,3,20,0,3,3,0,2016_2015
04M610,Young Women's Leadership School,Secondary School,4.0,3,3,3,3,3,3,3,10,0,3,0,3,3,0,2016_2015
04M964,Central Park East II,K-8,4.0,3,3,3,3,3,3,3,7,0,7,0,3,3,0,2016_2015
05M036,P.S. 036 Margaret Douglas,Elementary,5.0,3,3,3,3,3,3,3,13,8,3,0,3,3,0,2016_2015
05M125,P.S. 125 Ralph Bunche,Elementary,5.0,3,3,3,3,3,3,3,27,0,3,0,3,3,0,2016_2015
05M133,P.S. 133 Fred R Moore,Elementary,5.0,3,3,3,3,3,3,3,71,36,7,0,3,3,0,2016_2015
05M154,P.S. 154 Harriet Tubman,Elementary,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
05M194,P.S. 194 Countee Cullen,Elementary,5.0,3,3,3,3,3,3,3,36,3,21,0,3,3,0,2016_2015
05M197,P.S. 197 John B. Russwurm,Elementary,5.0,3,3,3,3,3,3,3,26,3,3,0,3,3,0,2016_2015
05M302,KAPPA IV,Junior High-Intermediate-Middle,5.0,3,3,3,3,3,3,3,66,3,16,0,3,3,0,2016_2015
05M318,Thurgood Marshall Academy Lower School,Elementary,5.0,3,3,3,3,3,3,3,25,6,7,0,3,3,0,2016_2015
05M362,Columbia Secondary School,Secondary School,5.0,3,3,3,3,3,3,3,16,0,0,0,3,3,0,2016_2015
05M367,Academy for Social Action,High school,5.0,3,3,3,3,3,3,3,9,0,18,0,3,3,0,2016_2015
05M517,Teachers College Community School,K-8,5.0,3,3,3,3,3,3,3,25,3,11,0,3,3,0,2016_2015
06M008,P.S. 008 Luis Belliard,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
06M018,P.S. 018 Park Terrace,K-8,6.0,3,3,3,3,3,3,3,29,3,3,0,3,3,0,2016_2015
06M028,P.S. 028 Wright Brothers,Elementary,6.0,3,3,3,3,3,3,3,21,0,0,0,3,3,0,2016_2015
06M098,P.S. 098 Shorac Kappock,Elementary,6.0,3,3,3,3,3,3,3,33,0,26,0,3,3,0,2016_2015
06M103,Dos Puentes Elementary School,Elementary,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
06M115,P.S. 115 Alexander Humboldt,Elementary,6.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2016_2015
06M132,P.S. 132 Juan Pablo Duarte,Elementary,6.0,3,3,3,3,3,3,3,12,0,3,0,3,3,0,2016_2015
06M153,P.S. 153 Adam Clayton Powell,Elementary,6.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2016_2015
06M173,P.S. 173,Elementary,6.0,3,3,3,3,3,3,3,11,0,6,0,3,3,0,2016_2015
06M178,Professor Juan Bosch Public School,Elementary,6.0,3,3,3,3,3,3,3,10,0,3,0,3,3,0,2016_2015
06M187,P.S./I.S. 187 Hudson Cliffs,K-8,6.0,3,3,3,3,3,3,3,23,0,17,0,3,3,0,2016_2015
06M189,P.S. 189,Elementary,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
06M192,P.S. 192 Jacob H. Schiff,Elementary,6.0,3,3,3,3,3,3,3,6,0,0,0,3,3,0,2016_2015
06M209,Hamilton Grange Middle School,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,26,0,7,0,3,3,0,2016_2015
06M210,P.S./I.S. 210 - Twenty-first Century Academy for C,K-8,6.0,3,3,3,3,3,3,3,43,0,13,0,3,3,0,2016_2015
06M278,Paula Hedbavny School,K-8,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
06M293,City College Academy of the Arts,Secondary School,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
06M311,Amistad Dual Language School,K-8,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
06M314,Muscota,Elementary,6.0,3,3,3,3,3,3,3,26,0,19,0,3,3,0,2016_2015
06M319,M.S. 319 - Maria Teresa,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
06M366,Washington Heights Academy,K-8,6.0,3,3,3,3,3,3,3,3,9,0,0,3,3,0,2016_2015
06M368,Hamilton Heights School,Elementary,6.0,3,3,3,3,3,3,3,12,3,3,0,3,3,0,2016_2015
06M423,High School for Excellence and Innovation,High school,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2016_2015
06M457,George Washington Yabc,High school,6.0,3,3,3,3,3,3,3,28,85,23,0,3,3,0,2016_2015
06M513,Castle Bridge School,Elementary,6.0,3,3,3,3,3,3,3,3,41,0,0,3,3,0,2016_2015
06M528,I.S. 528 Bea Fuller Rodgers School,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
06M552,Gregorio Luperon High School for Science and Mathe,High school,6.0,3,3,3,3,3,3,3,3,7,3,0,3,3,0,2016_2015
07X001,P.S. 001 Courtlandt School,Elementary,7.0,3,3,3,3,3,3,3,6,14,3,0,3,3,0,2016_2015
07X018,P.S. 018 John Peter Zenger,Elementary,7.0,3,3,3,3,3,3,3,3,17,3,0,3,3,0,2016_2015
07X025,P.S. 025 Bilingual School,Elementary,7.0,3,3,3,3,3,3,3,14,25,9,0,3,3,0,2016_2015
07X049,P.S. 049 Willis Avenue,Elementary,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2016_2015
07X065,P.S. 065 Mother Hale Academy,Elementary,7.0,3,3,3,3,3,3,3,3,10,8,0,3,3,0,2016_2015
07X154,P.S. 154 Jonathan D. Hyatt,Elementary,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
07X161,P.S. 161 Juan Ponce De Leon School,Elementary,7.0,3,3,3,3,3,3,3,6,3,27,0,3,3,0,2016_2015
07X179,P.S. 179,Elementary,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
07X277,P.S. 277,Elementary,7.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2016_2015
07X359,Concourse Village Elementary School,Elementary,7.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2016_2015
07X369,Young Leaders Elementary School,Elementary,7.0,3,3,3,3,3,3,3,3,3,9,0,3,3,0,2016_2015
07X381,Bronx Haven High School,High school,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2016_2015
