,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
1136,16K308,P.S. 308 Clara Cardwell,K-8,16.0,3,3,3,3,3,3,3,248,13,22,0,3,3,3
1137,17K340,I.S. 340,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1138,17K546,High School for Public Service: Heroes of Tomorrow,High school,17.0,3,3,3,3,3,3,3,3,16,0,0,3,3,3
1139,18K235,P.S. 235 Janice Marie Knight School,K-8,18.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1140,18K276,P.S. 276 Louis Marshall,Elementary,18.0,3,3,3,3,3,3,3,3,10,3,0,3,3,3
1141,18K567,Brooklyn Theatre Arts High School,High school,18.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1142,18K635,Olympus Academy,High school,18.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1143,19K683,"The School for Classics: An Academy of Thinkers, W",High school,19.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1144,21K188,P.S. 188 Michael E. Berdy,Elementary,21.0,3,3,3,3,3,3,3,11,16,0,0,3,3,3
1145,22K240,Andries Hudde,Junior High-Intermediate-Middle,22.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1146,23K178,P.S. 178 Saint Clair Mckelway,K-8,23.0,3,3,3,3,3,3,3,387,54,51,0,3,3,3
1147,23K493,Brooklyn Collegiate: A College Board School,High school,23.0,3,3,3,3,3,3,3,0,9,3,0,3,3,3
1148,23K697,Teachers Preparatory High School,Secondary School,23.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1149,25Q185,J.H.S. 185 Edward Bleeker,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,172,77,17,0,3,3,3
1150,26Q216,J.H.S. 216 George J. Ryan,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,13,79,7,0,3,3,3
1151,27Q053,M.S. 053 Brian Piccolo,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1152,27Q318,Waterside School For Leadership,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,16,30,3,0,3,3,3
1153,28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,Elementary,28.0,3,3,3,3,3,3,3,8,30,0,0,3,3,3
1154,29Q035,P.S. 035 Nathaniel Woodhull,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1155,29Q109,Jean Nuzzi Intermediate School,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1156,29Q248,Queens Preparatory Academy,High school,29.0,3,3,3,3,3,3,3,73,45,12,0,3,3,3
1157,29Q355,Collaborative Arts Middle School,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,27,11,6,0,3,3,3
1158,29Q356,Community Voices Middle School,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1159,31R010,Fort Hill Collaborative Elementary School,Elementary,31.0,3,3,3,3,3,3,3,6,0,3,0,3,3,3
1160,75M169,P.S. M169 - Robert F. Kennedy,K-12 all grades,75.0,3,3,3,3,3,3,3,31,3,6,0,3,3,3
1161,75X010,P.S. X010,K-12 all grades,75.0,3,3,3,3,3,3,3,167,22,9,0,3,3,3
1162,02M580,Richard R. Green High School of Teaching,High school,2.0,3,3,3,3,3,3,3,43,11,0,0,3,3,3
1163,27Q202,J.H.S. 202 Robert H. Goddard,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1164,28Q680,Queens Gateway to Health Sciences Secondary School,Secondary School,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1165,29Q116,P.S./I.S. 116 William C. Hughley,K-8,29.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
1166,30Q230,I.S. 230,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1167,03M076,P.S. 076 A. Philip Randolph,K-8,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1168,04M007,P.S. 007 Samuel Stern,K-8,4.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
1169,05M046,P.S. 046 Arthur Tappan,K-8,5.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1170,06M463,High School for Media and Communications,High school,6.0,3,3,3,3,3,3,3,11,3,0,0,3,3,3
1171,07X005,P.S. 5 Port Morris,K-8,7.0,3,3,3,3,3,3,3,11,0,11,0,3,3,3
1172,07X298,Academy of Public Relations,Junior High-Intermediate-Middle,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1173,07X343,Academy of Applied Mathematics and Technology,Junior High-Intermediate-Middle,7.0,3,3,3,3,3,3,3,35,0,7,0,3,3,3
1174,08X069,P.S. 069 Journey Prep School,Elementary,8.0,3,3,3,3,3,3,3,12,3,3,0,3,3,3
1175,08X452,Gotham Collaborative High School,High school,8.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1176,09X227,Bronx Collegiate Academy,High school,9.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3
1177,09X339,I.S. 339,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1178,10X032,P.S. 032 Belmont,Elementary,10.0,3,3,3,3,3,3,3,51,19,17,0,3,3,3
1179,10X141,Riverdale / Kingsbridge Academy (Middle School / H,Secondary School,10.0,3,3,3,3,3,3,3,7,28,0,0,3,3,3
1180,10X307,Luisa Pineiro Fuentes School of Science and Discov,Elementary,10.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1181,10X447,Creston Academy,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1182,11X249,Bronx Health Sciences High School,High school,11.0,3,3,3,3,3,3,3,11,3,8,0,3,3,3
1183,12X300,The School of Science and Applied Learning,Elementary,12.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1184,12X316,Kappa III,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,70,43,31,0,3,3,3
1185,12X383,Emolior Academy,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1186,13K282,P.S. 282 Park Slope,K-8,13.0,3,3,3,3,3,3,3,13,0,0,0,3,3,3
1187,13K307,P.S. 307 Daniel Hale Williams,Elementary,13.0,3,3,3,3,3,3,3,15,0,12,0,3,3,3
1188,13K674,"City Polytechnic High School of Engineering, Archi",High school,13.0,3,3,3,3,3,3,3,10,0,0,0,3,3,3
1189,14K050,J.H.S. 050 John D. Wells,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,53,0,22,0,3,3,3
1190,14K558,Williamsburg High School for Architecture and Desi,High school,14.0,3,3,3,3,3,3,3,37,0,6,0,3,3,3
1191,15K429,Digital Arts and Cinema Technology High School,Secondary School,15.0,3,3,3,3,3,3,3,28,6,14,0,3,3,3
1192,19K290,P.S. 290 Juan Morel Campos,Elementary,19.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1193,21K559,Life Academy High School for Film and Music,High school,21.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1194,22K315,P.S. K315,Elementary,22.0,3,3,3,3,3,3,3,3,37,3,0,3,3,3
1195,23K323,P.S./I.S. 323,K-8,23.0,3,3,3,3,3,3,3,3,57,0,0,3,3,3
1196,25Q237,I.S. 237,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1197,26Q074,J.H.S. 074 Nathaniel Hawthorne,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3
1198,28Q358,M.S. 358,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,30,0,6,0,3,3,3
1199,29Q243,Institute for Health Professions at Cambria Height,High school,29.0,3,3,3,3,3,3,3,3,10,0,0,3,3,3
1200,29Q259,Pathways College Preparatory School: A College Boa,Secondary School,29.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1201,30Q127,P.S. 127 Aerospace Science Magnet School,K-8,30.0,3,3,3,3,3,3,3,6,19,3,0,3,3,3
1202,31R044,P.S. 044 Thomas C. Brown,Elementary,31.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1203,32K162,J.H.S. 162 The Willoughby,Junior High-Intermediate-Middle,32.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1204,01M188,P.S. 188 The Island School,K-8,1.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1205,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1206,02M177,Yorkville East Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1207,06M052,J.H.S. 052 Inwood,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1208,06M128,P.S. 128 Audubon,Elementary,6.0,3,3,3,3,3,3,3,10,10,0,0,3,3,3
1209,06M346,Community Health Academy of the Heights,Secondary School,6.0,3,3,3,3,3,3,3,0,13,3,0,3,3,3
1210,07X527,Bronx Leadership Academy II High School,High school,7.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3
1211,08X519,Felisa Rincon de Gautier Institute for Law and Pub,High school,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1212,09X232,I.S. 232,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,32,20,21,0,3,3,3
1213,09X303,I.S. X303 Leadership & Community Service,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,48,14,16,0,3,3,3
1214,10X008,P.S. 008 Isaac Varian,Elementary,10.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1215,10X056,P.S. 056 Norwood Heights,Elementary,10.0,3,3,3,3,3,3,3,103,59,26,0,3,3,3
1216,10X353,World View High School,High school,10.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
1217,11X089,P.S. 089 Bronx,K-8,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1218,11X556,Bronx Park Middle School,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1219,12X388,Pan American International High School at Monroe,High school,12.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1220,12X521,The Metropolitan Soundview High School,High school,12.0,3,3,3,3,3,3,3,17,24,3,0,3,3,3
1221,12X550,High School of World Cultures,High school,12.0,3,3,3,3,3,3,3,7,3,23,0,3,3,3
1222,13K439,Brooklyn International High School,High school,13.0,3,3,3,3,3,3,3,24,3,3,0,3,3,3
1223,14K685,El Puente Academy for Peace and Justice,High school,14.0,3,3,3,3,3,3,3,15,0,0,0,3,3,3
1224,19K364,I.S. 364 Gateway,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1225,19K639,Brooklyn Lab School,High school,19.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1226,24Q330,P.S. 330,Elementary,24.0,3,3,3,3,3,3,3,58,12,10,0,3,3,3
1227,27Q065,P.S. 65 - The Raymond York Elementary School,Elementary,27.0,3,3,3,3,3,3,3,8,12,3,0,3,3,3
1228,31R021,P.S. 21 Margaret Emery-Elm Park,Elementary,31.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1229,32K349,"I.S. 349 Math, Science & Tech.",Junior High-Intermediate-Middle,32.0,3,3,3,3,3,3,3,36,0,3,0,3,3,3
1230,20K223,J.H.S. 223 The Montauk,Junior High-Intermediate-Middle,20.0,3,3,3,3,3,3,3,8,0,3,0,3,3,3
1231,22K535,Leon M. Goldstein High School for the Sciences,High school,22.0,3,3,3,3,3,3,3,7,12,0,0,3,3,3
1232,02M416,Eleanor Roosevelt High School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1233,02M489,High School of Economics and Finance,High school,2.0,3,3,3,3,3,3,3,226,3,74,0,14,37,3
1234,18K588,Middle School for Art and Philosophy,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,76,45,15,0,3,3,3
1235,15K684,Millennium Brooklyn HS,High school,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1236,22K254,P.S. 254 Dag Hammarskjold,Elementary,22.0,3,3,3,3,3,3,3,3,10,3,0,3,3,3
1237,24Q585,Maspeth High School,High school,24.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1238,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,64,3,16,0,3,3,3
1239,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,33,0,10,0,3,3,3
1240,31R023,P.S. 023 Richmondtown,Elementary,31.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1241,20K187,The Christa McAuliffe School\I.S. 187,Junior High-Intermediate-Middle,20.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1242,12X066,P.S. 066 School of Higher Expectations,Elementary,12.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1243,31R078,P.S. 78,Elementary,31.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1244,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",K-8,24.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1245,28Q350,Jamaica Gateway to the Sciences,High school,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1246,28Q896,"Young Women's Leadership School, Queens",Secondary School,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1247,01M539,"New Explorations into Science, Technology and Math",K-12 all grades,1.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1248,02M151,Yorkville Community School,Elementary,2.0,3,3,3,3,3,3,3,3,8,3,0,3,3,3
1249,02M393,Business Of Sports School,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1250,04M038,P.S. 38 Roberto Clemente,Elementary,4.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1251,08X530,Longwood Preparatory Academy,High school,8.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1252,09X004,P.S./M.S. 004 Crotona Park West,K-8,9.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1253,11X103,P.S. 103 Hector Fontanez,Elementary,11.0,3,3,3,3,3,3,3,23,9,9,0,3,3,3
1254,13K527,Urban Assembly Institute of Math and Science for Y,Secondary School,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1255,13K595,Bedford Academy High School,High school,13.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1256,13K616,Brooklyn High School for Leadership and Community,High school,13.0,3,3,3,3,3,3,3,23,9,13,0,3,3,3
1257,17K181,P.S. 181 Brooklyn,K-8,17.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1258,17K408,Academy of Hospitality and Tourism,High school,17.0,3,3,3,3,3,3,3,15,10,3,0,3,3,3
1259,19K510,World Academy for Total Community Health High Scho,High school,19.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1260,22K014,J.H.S. 014 Shell Bank,Junior High-Intermediate-Middle,22.0,3,3,3,3,3,3,3,7,3,0,0,3,3,3
1261,23K156,P.S. 156 Waverly,Elementary,23.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1262,23K392,I.S. 392,Junior High-Intermediate-Middle,23.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1263,27Q319,Village Academy,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1264,29Q059,I.S. 059 Springfield Gardens,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1265,29Q327,Eagle Academy for Young Men III,Secondary School,29.0,3,3,3,3,3,3,3,51,3,3,0,3,3,3
1266,32K562,Evergreen Middle School for Urban Exploration,Junior High-Intermediate-Middle,32.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1267,75K369,P.S. K369 - Coy L. Cox School,K-12 all grades,75.0,3,3,3,3,3,3,3,10,15,3,0,3,3,3
1268,07X030,P.S. 030 Wilton,Elementary,7.0,3,3,3,3,3,3,3,17,0,7,0,3,3,3
1269,11X370,Leaders of Tomorrow,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1270,26Q158,M.S. 158 Marie Curie,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,154,44,50,0,9,18,3
1271,02M288,Food and Finance High School,High school,2.0,3,3,3,3,3,3,3,86,6,17,0,6,8,3
1272,02M544,Independence High School,High school,2.0,3,3,3,3,3,3,3,50,3,26,0,3,3,3
1273,04M409,Coalition School for Social Change,High school,4.0,3,3,3,3,3,3,3,46,3,27,0,3,3,3
1274,05M161,P.S. 161 Pedro Albizu Campos,K-8,5.0,3,3,3,3,3,3,3,226,3,8,0,3,3,3
1275,05M304,Mott Hall High School,High school,5.0,3,3,3,3,3,3,3,14,12,12,0,3,3,3
1276,07X029,P.S./M.S. 029 Melrose School,K-8,7.0,3,3,3,3,3,3,3,8,37,33,0,3,3,3
1277,07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,7.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1278,07X473,Mott Haven Village Preparatory High School,High school,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1279,07X551,The Urban Assembly Bronx Academy of Letters,Secondary School,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1280,08X123,J.H.S. 123 James M. Kieran,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,22,3,8,0,3,3,3
1281,08X349,Bronx River High School,High school,8.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1282,09X229,I.S. 229 Roland Patterson,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1283,11X355,Bronx Alliance Middle School,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1284,11X545,Bronx Aerospace High School,High school,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1285,12X511,Bronx Envision Academy,High school,12.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1286,15K676,Red Hook Neighborhood School,Elementary,15.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1287,15K698,South Brooklyn Community High School,High school,15.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1288,17K528,The High School for Global Citizenship,High school,17.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1289,18K211,I.S. 211 John Wilson,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1290,19K764,The Urban Assembly School for Collaborative Health,High school,19.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1291,31R002,I.S. R002 George L. Egbert,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1292,75K368,P.S. 368,K-12 all grades,75.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1293,75X723,P.S. 723,K-12 all grades,75.0,3,3,3,3,3,3,3,22,62,31,0,3,3,3
1294,15K463,Secondary School for Journalism,High school,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1295,02M167,J.H.S. 167 Robert F. Wagner,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,31,0,0,3,3,3
1296,02M313,"James Baldwin School, The: A School for Expedition",High school,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1297,02M438,International High School at Union Square,High school,2.0,3,3,3,3,3,3,3,3,7,3,0,3,3,3
1298,03M492,"High School for Law, Advocacy and Community Justic",High school,3.0,3,3,3,3,3,3,3,11,10,3,0,3,3,3
1299,07X500,Hostos-Lincoln Academy of Science,Secondary School,7.0,3,3,3,3,3,3,3,98,3,21,0,3,3,3
1300,07X557,Mott Haven Community High School,High school,7.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3
1301,08X071,P.S. 071 Rose E. Scala,K-8,8.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1302,08X337,The School for Inquiry and Social Justice,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,12,20,3,0,3,3,3
1303,09X311,Lucero Elementary School,Elementary,9.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1304,10X037,P.S. X037 - Multiple Intelligence School,K-8,10.0,3,3,3,3,3,3,3,32,110,14,0,3,3,3
1305,10X264,Bronx Academy for Software Engineering (BASE),High school,10.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3
1306,10X439,Bronx High School for Law and Community Service,High school,10.0,3,3,3,3,3,3,3,3,3,23,0,3,3,3
1307,11X287,North Bronx School of Empowerment,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,6,0,3,0,3,3,3
1308,12X251,Explorations Academy H.S.,High school,12.0,3,3,3,3,3,3,3,23,17,19,0,3,3,3
1309,14K071,Juan Morel Campos Secondary School,Secondary School,14.0,3,3,3,3,3,3,3,20,3,3,0,3,3,3
1310,15K088,J.H.S. 088 Peter Rouget,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1311,19K760,Highland Park Community School,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1312,23K184,P.S. 184 Newport,K-8,23.0,3,3,3,3,3,3,3,47,3,14,0,3,3,3
1313,27Q066,P.S. 066 Jacqueline Kennedy Onassis,Elementary,27.0,3,3,3,3,3,3,3,7,0,6,0,3,3,3
1314,32K377,P.S. 377 Alejandrina B. De Gautier,K-8,32.0,3,3,3,3,3,3,3,22,7,3,0,3,3,3
1315,75X721,P.S. X721 - Stephen McSweeney School,High school,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1316,02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,High school,2.0,3,3,3,3,3,3,3,0,10,3,0,3,3,3
1317,04M072,The Lexington Academy,K-8,4.0,3,3,3,3,3,3,3,13,11,3,0,3,3,3
1318,06M322,Middle School 322,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,18,0,3,0,3,3,3
1319,06M324,M.S. 324 - Patria Mirabal,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,27,3,0,3,3,3
1320,07X334,International Community High School,High school,7.0,3,3,3,3,3,3,3,29,3,12,0,3,3,3
1321,09X028,P.S. 028 Mount Hope,Elementary,9.0,3,3,3,3,3,3,3,41,21,7,0,3,3,3
1322,09X505,"Bronx School for Law, Government and Justice",Secondary School,9.0,3,3,3,3,3,3,3,6,0,3,0,3,3,3
1323,09X517,Frederick Douglass Academy III Secondary School,High school,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1324,10X342,International School for Liberal Arts,Secondary School,10.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1325,11X083,P.S. 083 Donald Hertz,K-8,11.0,3,3,3,3,3,3,3,37,7,15,0,3,3,3
1326,14K561,Williamsburg Preparatory School,High school,14.0,3,3,3,3,3,3,3,3,0,26,0,3,3,3
1327,20K259,J.H.S. 259 William Mckinley,Junior High-Intermediate-Middle,20.0,3,3,3,3,3,3,3,10,0,12,0,3,3,3
1328,30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,37,0,17,0,3,3,3
1329,25Q540,Queens Academy High School,High school,25.0,3,3,3,3,3,3,3,3,25,3,0,3,3,3
1330,11X529,One World Middle School at Edenwald,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1331,22K278,J.H.S. 278 Marine Park,Junior High-Intermediate-Middle,22.0,3,3,3,3,3,3,3,79,0,11,0,3,3,3
1332,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,0,25,3,0,3,3,3
1333,08X320,Pelham Lab High School,High school,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1334,21K238,P.S. 238 Anne Sullivan,K-8,21.0,3,3,3,3,3,3,3,55,3,21,0,3,3,3
1335,24Q077,I.S. 077,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,15,0,10,0,3,3,3
1336,24Q125,I.S. 125 Thom J. McCann Woodside,Junior High-Intermediate-Middle,24.0,3,3,3,3,3,3,3,189,13,35,0,3,3,3
1337,27Q302,"Queens High School for Information, Research, and",High school,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1338,28Q167,Metropolitan Expeditionary Learning School,Secondary School,28.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1339,30Q010,I.S. 010 Horace Greeley,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1340,02M630,Art and Design High School,High school,2.0,3,3,3,3,3,3,3,8,0,15,0,3,3,3
1341,03M054,J.H.S. 054 Booker T. Washington,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3
1342,28Q157,J.H.S. 157 Stephen A. Halsey,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1343,21K216,P.S. 216 Arturo Toscanini,Elementary,21.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1344,13K483,The Urban Assembly School for Law and Justice,High school,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1345,16K267,"M.S. 267 Math, Science & Technology",Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1346,22K555,Brooklyn College Academy,High school,22.0,3,3,3,3,3,3,3,8,3,36,0,3,3,3
1347,27Q226,J.H.S. 226 Virgil I. Grissom,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,6,10,13,0,3,3,3
1348,02M507,Urban Assembly Gateway School for Technology,High school,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1349,11X299,Astor Collegiate Academy,High school,11.0,3,3,3,3,3,3,3,3,9,0,0,3,3,3
1350,13K351,The Urban Assembly Unison School,Junior High-Intermediate-Middle,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1351,13K575,Bedford Stuyvesant Preparatory High School,High school,13.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1352,18K637,Academy for Conservation and the Environment,High school,18.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1353,18K642,Urban Action Academy,High school,18.0,3,3,3,3,3,3,3,0,22,0,0,3,3,3
1354,19K654,Van Siclen Community Middle School,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,9,7,0,0,3,3,3
1355,22K078,J.H.S. 078 Roy H. Mann,Junior High-Intermediate-Middle,22.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1356,23K514,Frederick Douglass Academy VII High School,High school,23.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1357,23K646,Aspirations Diploma Plus High School,High school,23.0,3,3,3,3,3,3,3,19,11,8,0,3,3,3
1358,27Q183,P.S. 183 Dr. Richard R. Green,K-8,27.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1359,75R025,South Richmond High School I.S./P.S. 25,K-12 all grades,75.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
