,Pct,Intervention Type,Restraints,Gender,Age,Race
2317,78,Child in Crisis,No Restraints,F,16.0,White
2318,78,Child in Crisis,No Restraints,M,7.0,Black Hispanic
2319,78,Child in Crisis,No Restraints,M,12.0,Black
2320,78,Child in Crisis,No Restraints,F,12.0,Black
2321,78,Child in Crisis,No Restraints,M,16.0,White Hispanic
2322,78,Child in Crisis,No Restraints,M,11.0,Black
2323,78,Child in Crisis,No Restraints,M,12.0,Black
2324,78,Summons,No Restraints,F,17.0,Black
2325,78,Mitigated,No Restraints,F,11.0,Black
2326,78,Mitigated,No Restraints,M,12.0,Black
2327,78,Mitigated,No Restraints,M,12.0,Black
2328,78,Mitigated,No Restraints,M,13.0,Black
2329,78,Mitigated,No Restraints,F,13.0,Black
2330,78,Mitigated,No Restraints,F,14.0,Black
2331,78,Mitigated,No Restraints,M,11.0,Black
2332,78,Mitigated,No Restraints,F,15.0,Black
2333,78,Mitigated,No Restraints,M,13.0,Black
2334,78,Mitigated,Metal,M,13.0,White Hispanic
2335,78,Mitigated,No Restraints,F,16.0,Black
2336,78,Mitigated,No Restraints,M,15.0,White Hispanic
2337,78,Mitigated,No Restraints,M,16.0,Black
2338,78,Mitigated,No Restraints,F,15.0,White Hispanic
2339,78,Mitigated,No Restraints,M,11.0,Black
2340,78,Mitigated,No Restraints,M,,Black Hispanic
2341,78,Mitigated,No Restraints,M,16.0,White
2342,78,Mitigated,No Restraints,M,11.0,Black
2343,78,Mitigated,No Restraints,F,15.0,Black
2344,78,Summons,No Restraints,M,16.0,White
2345,79,Child in Crisis,Metal,M,15.0,Black
2346,79,Child in Crisis,No Restraints,F,10.0,Black
2347,79,Child in Crisis,No Restraints,F,14.0,Black Hispanic
2348,79,Child in Crisis,No Restraints,F,18.0,Black
2349,79,Child in Crisis,No Restraints,M,5.0,Black
2350,79,Child in Crisis,No Restraints,M,11.0,Black
2351,79,Child in Crisis,No Restraints,M,8.0,Black
2352,79,Child in Crisis,No Restraints,F,12.0,Black
2353,79,Child in Crisis,No Restraints,F,20.0,Black
2354,79,Child in Crisis,No Restraints,M,15.0,White Hispanic
2355,79,Child in Crisis,No Restraints,F,14.0,Black Hispanic
2356,79,Child in Crisis,No Restraints,M,12.0,Black
2357,79,Child in Crisis,Metal,F,14.0,Black
2358,79,Child in Crisis,No Restraints,M,12.0,White Hispanic
2359,79,Child in Crisis,No Restraints,F,10.0,Black
2360,79,Child in Crisis,Metal,M,14.0,Black
2361,79,Child in Crisis,No Restraints,F,12.0,Black
2362,79,Child in Crisis,No Restraints,M,17.0,East Indian
2363,79,Child in Crisis,No Restraints,F,13.0,Black
2364,79,Child in Crisis,No Restraints,F,10.0,Black
2365,79,Child in Crisis,No Restraints,M,14.0,Black
2366,79,Child in Crisis,No Restraints,F,10.0,Black
2367,79,Child in Crisis,No Restraints,M,11.0,Black
2368,79,Child in Crisis,No Restraints,F,18.0,Black
2369,79,Child in Crisis,No Restraints,F,11.0,White Hispanic
2370,79,Child in Crisis,No Restraints,F,12.0,White Hispanic
2371,79,Child in Crisis,No Restraints,M,15.0,Black
2372,79,Child in Crisis,No Restraints,M,17.0,Black
2373,79,Child in Crisis,No Restraints,F,10.0,Black
2374,79,Child in Crisis,No Restraints,F,16.0,White Hispanic
2375,79,Child in Crisis,No Restraints,M,20.0,White
2376,79,Child in Crisis,Metal,M,13.0,Black
2377,79,Mitigated,No Restraints,M,17.0,Black
2378,79,Mitigated,No Restraints,M,13.0,Black
2379,79,Mitigated,No Restraints,M,11.0,Black
2380,79,Mitigated,No Restraints,M,7.0,Black
2381,79,Mitigated,No Restraints,M,,Black
2382,79,Mitigated,No Restraints,F,30.0,Black
2383,79,Mitigated,No Restraints,F,9.0,Black
2384,79,Mitigated,No Restraints,M,17.0,Black
2385,79,Mitigated,No Restraints,M,17.0,Black
2386,79,Mitigated,No Restraints,F,12.0,Black
2387,79,Mitigated,No Restraints,M,14.0,Black
2388,79,Mitigated,No Restraints,F,16.0,White Hispanic
2389,79,Mitigated,No Restraints,M,12.0,Black
2390,81,Arrested,Metal,M,19.0,Black
2391,81,Summons,No Restraints,M,17.0,Black
2392,81,Summons,No Restraints,M,18.0,Black
2393,81,Arrested,Metal,M,16.0,Black
2394,81,Child in Crisis,No Restraints,F,18.0,Black
2395,81,Child in Crisis,No Restraints,M,14.0,Black
2396,81,Child in Crisis,No Restraints,M,7.0,Black
2397,81,Child in Crisis,No Restraints,M,9.0,Black
2398,81,Child in Crisis,No Restraints,F,11.0,Black
2399,81,Child in Crisis,No Restraints,M,10.0,Black
2400,81,Child in Crisis,No Restraints,M,13.0,Black
2401,81,Child in Crisis,No Restraints,F,17.0,Black
2402,81,Child in Crisis,No Restraints,F,15.0,Black
2403,81,Child in Crisis,No Restraints,F,15.0,White Hispanic
2404,81,Child in Crisis,No Restraints,F,14.0,Black
2405,81,Child in Crisis,No Restraints,F,16.0,Black
2406,81,Child in Crisis,No Restraints,M,10.0,Black
2407,81,Juvenile Report,No Restraints,M,15.0,Black
2408,81,Summons,No Restraints,M,20.0,Black
2409,81,Juvenile Report,No Restraints,M,15.0,Black
2410,81,Juvenile Report,No Restraints,F,14.0,White Hispanic
2411,81,Mitigated,No Restraints,F,15.0,Black
2412,81,Mitigated,Metal,F,16.0,Black
2413,81,Mitigated,No Restraints,M,14.0,Black
2414,81,Mitigated,No Restraints,F,16.0,Black
2415,81,Mitigated,No Restraints,M,18.0,Black
2416,81,Mitigated,No Restraints,M,16.0,Black
2417,81,Mitigated,No Restraints,M,12.0,Black
2418,81,Mitigated,No Restraints,M,13.0,Black
2419,81,Mitigated,No Restraints,M,17.0,Black
2420,81,Mitigated,No Restraints,F,16.0,Black
2421,81,Mitigated,No Restraints,M,15.0,Black
2422,81,Mitigated,No Restraints,F,16.0,Black
2423,81,Mitigated,No Restraints,M,21.0,Black
2424,81,Mitigated,Metal,M,17.0,Black
2425,81,Summons,No Restraints,M,18.0,Black Hispanic
2426,81,Summons,Metal,M,16.0,Black Hispanic
2427,81,Summons,Metal,M,16.0,Black
2428,81,Summons,No Restraints,M,19.0,Black
2429,83,Arrested,Metal,M,17.0,Black
2430,83,Arrested,Metal,F,18.0,White Hispanic
2431,83,Arrested,Metal,M,18.0,White
2432,83,Arrested,Metal,M,16.0,Black
2433,83,Arrested,Metal,M,25.0,White Hispanic
2434,83,Child in Crisis,No Restraints,M,8.0,White Hispanic
2435,83,Child in Crisis,No Restraints,M,6.0,Black Hispanic
2436,83,Child in Crisis,No Restraints,F,17.0,White Hispanic
2437,83,Child in Crisis,No Restraints,F,11.0,White Hispanic
2438,83,Child in Crisis,No Restraints,M,6.0,Black
2439,83,Child in Crisis,No Restraints,M,12.0,Black
2440,83,Child in Crisis,No Restraints,M,14.0,Black
2441,83,Child in Crisis,No Restraints,F,14.0,White Hispanic
2442,83,Child in Crisis,No Restraints,M,8.0,White Hispanic
2443,83,Child in Crisis,No Restraints,M,9.0,Black
2444,83,Child in Crisis,No Restraints,M,8.0,White Hispanic
2445,83,Child in Crisis,No Restraints,F,13.0,White Hispanic
2446,83,Child in Crisis,Metal,M,20.0,Black
2447,83,Child in Crisis,No Restraints,F,15.0,White Hispanic
2448,83,Child in Crisis,No Restraints,M,14.0,White Hispanic
2449,83,Child in Crisis,No Restraints,F,7.0,White Hispanic
2450,83,Juvenile Report,No Restraints,F,15.0,Black Hispanic
2451,83,Juvenile Report,No Restraints,M,15.0,White Hispanic
2452,83,Juvenile Report,No Restraints,M,14.0,White Hispanic
2453,83,Mitigated,No Restraints,F,17.0,Black Hispanic
2454,83,Mitigated,No Restraints,F,16.0,Black Hispanic
2455,83,Mitigated,No Restraints,F,15.0,Black Hispanic
2456,83,Mitigated,No Restraints,M,15.0,Black
2457,83,Mitigated,No Restraints,M,18.0,White Hispanic
2458,83,Mitigated,No Restraints,F,17.0,Black
2459,83,Mitigated,No Restraints,M,16.0,White Hispanic
2460,83,Mitigated,No Restraints,M,14.0,Black
2461,83,Mitigated,No Restraints,M,19.0,Black
2462,83,Mitigated,No Restraints,M,13.0,White Hispanic
2463,83,Mitigated,No Restraints,M,11.0,White Hispanic
2464,83,Mitigated,No Restraints,M,12.0,Black
2465,83,Mitigated,No Restraints,M,12.0,Arabic
2466,83,Mitigated,No Restraints,M,13.0,White Hispanic
2467,83,Mitigated,No Restraints,M,14.0,White Hispanic
2468,83,Mitigated,No Restraints,M,12.0,White Hispanic
2469,83,Mitigated,No Restraints,M,12.0,Black
2470,83,Mitigated,No Restraints,M,12.0,White Hispanic
2471,83,Mitigated,No Restraints,M,16.0,Black
2472,83,Mitigated,No Restraints,M,17.0,Black
2473,83,Mitigated,No Restraints,M,,White Hispanic
2474,83,Mitigated,No Restraints,F,16.0,White Hispanic
2475,83,Mitigated,No Restraints,F,16.0,Black
2476,83,Mitigated,Metal,M,17.0,White Hispanic
2477,83,Mitigated,No Restraints,M,17.0,White Hispanic
2478,83,Mitigated,No Restraints,M,17.0,White Hispanic
2479,83,Mitigated,No Restraints,M,13.0,Black
2480,83,Mitigated,No Restraints,M,11.0,Arabic
2481,83,Mitigated,No Restraints,M,16.0,Black
2482,83,Mitigated,No Restraints,M,14.0,White Hispanic
2483,83,Mitigated,No Restraints,M,12.0,White Hispanic
2484,83,Mitigated,No Restraints,F,15.0,Black
2485,83,Mitigated,No Restraints,M,13.0,Black
2486,83,Mitigated,No Restraints,M,13.0,Black
2487,83,Mitigated,No Restraints,M,11.0,Black
2488,83,Mitigated,No Restraints,M,11.0,White Hispanic
2489,83,Summons,No Restraints,M,18.0,Black
2490,83,Summons,No Restraints,M,16.0,Black Hispanic
2491,83,Summons,No Restraints,F,19.0,White Hispanic
2492,83,Summons,No Restraints,M,17.0,White Hispanic
2493,83,Summons,No Restraints,F,16.0,Black
2494,83,Summons,No Restraints,M,17.0,White Hispanic
2495,83,Summons,No Restraints,M,17.0,Black
2496,83,Summons,No Restraints,M,16.0,White Hispanic
2497,83,Summons,No Restraints,M,18.0,Black
2498,84,Arrested,No Restraints,M,15.0,East Indian
2499,84,Child in Crisis,No Restraints,M,12.0,Black
2500,84,Child in Crisis,No Restraints,F,14.0,Black
2501,84,Child in Crisis,No Restraints,F,17.0,Black
2502,84,Child in Crisis,No Restraints,M,8.0,Black
2503,84,Child in Crisis,No Restraints,F,17.0,Black
2504,84,Child in Crisis,No Restraints,F,14.0,White Hispanic
2505,84,Child in Crisis,No Restraints,F,18.0,Black
2506,84,Child in Crisis,No Restraints,F,15.0,Black
2507,84,Child in Crisis,No Restraints,F,13.0,Black
2508,84,Juvenile Report,No Restraints,M,14.0,Black
2509,84,Mitigated,No Restraints,F,17.0,Black
2510,84,Mitigated,No Restraints,F,16.0,Black
2511,84,Mitigated,No Restraints,F,16.0,Black Hispanic
2512,84,Mitigated,No Restraints,F,18.0,Black
2513,84,Mitigated,No Restraints,M,14.0,Black
2514,84,Mitigated,No Restraints,M,15.0,Black
2515,84,Mitigated,No Restraints,M,15.0,East Indian
2516,84,Mitigated,Metal,M,15.0,Black
2517,84,Mitigated,No Restraints,M,15.0,Black
2518,84,Mitigated,No Restraints,M,15.0,Black
2519,84,Mitigated,No Restraints,M,16.0,Black
2520,84,Mitigated,No Restraints,M,15.0,Black
2521,84,Mitigated,No Restraints,M,17.0,White Hispanic
2522,84,Mitigated,No Restraints,M,14.0,Black Hispanic
2523,84,Mitigated,No Restraints,M,18.0,Black Hispanic
2524,84,Mitigated,No Restraints,M,13.0,Black
2525,84,Mitigated,No Restraints,M,14.0,Black
2526,84,Mitigated,No Restraints,F,14.0,Black
2527,84,Mitigated,No Restraints,M,16.0,Black
2528,84,Mitigated,No Restraints,F,16.0,Black
2529,84,Mitigated,No Restraints,F,17.0,Black
2530,84,Mitigated,No Restraints,F,15.0,Black
2531,84,Mitigated,No Restraints,F,16.0,Black
2532,84,Mitigated,No Restraints,M,33.0,Black
2533,84,Mitigated,No Restraints,F,17.0,Black
2534,84,Mitigated,No Restraints,M,13.0,White
2535,84,Mitigated,No Restraints,M,18.0,Black
2536,84,Mitigated,No Restraints,M,16.0,Black
2537,84,Mitigated,No Restraints,F,16.0,Black
2538,84,Mitigated,No Restraints,M,16.0,Unknown
2539,84,Mitigated,No Restraints,M,16.0,Black
2540,84,Mitigated,No Restraints,M,16.0,Black
2541,84,Mitigated,No Restraints,M,14.0,White Hispanic
2542,84,Mitigated,No Restraints,F,17.0,Black
2543,84,Mitigated,No Restraints,F,,Black
2544,84,Mitigated,No Restraints,F,,Black
2545,84,Mitigated,No Restraints,M,17.0,Black
2546,84,Mitigated,No Restraints,F,17.0,Black
2547,84,Mitigated,No Restraints,M,15.0,Black
2548,84,Mitigated,No Restraints,M,16.0,Black
2549,84,Mitigated,No Restraints,M,14.0,Black
2550,84,Mitigated,No Restraints,M,15.0,Black
2551,84,Mitigated,No Restraints,F,17.0,Black
2552,84,Mitigated,No Restraints,M,15.0,Black
2553,84,Mitigated,No Restraints,M,17.0,Black
2554,84,Mitigated,No Restraints,F,11.0,Black
2555,84,Mitigated,No Restraints,F,15.0,Black
2556,84,Mitigated,No Restraints,M,15.0,Black
2557,84,Summons,No Restraints,M,16.0,Black
2558,88,Arrested,Metal,M,17.0,Asian/Pacific Isl.
2559,88,Child in Crisis,No Restraints,M,8.0,Black
2560,88,Child in Crisis,No Restraints,M,17.0,Asian/Pacific Isl.
2561,88,Child in Crisis,No Restraints,M,6.0,Black
2562,88,Child in Crisis,No Restraints,F,16.0,Black
2563,88,Child in Crisis,No Restraints,F,13.0,American Indian
2564,88,Child in Crisis,Metal,M,19.0,Black
2565,88,Child in Crisis,No Restraints,M,14.0,Black
2566,88,Child in Crisis,No Restraints,M,9.0,Black
2567,88,Child in Crisis,No Restraints,M,15.0,Black Hispanic
2568,88,Child in Crisis,No Restraints,M,6.0,Black
2569,88,Child in Crisis,No Restraints,M,14.0,Black
2570,88,Child in Crisis,No Restraints,F,9.0,Black
2571,88,Child in Crisis,No Restraints,M,7.0,Black Hispanic
2572,88,Child in Crisis,No Restraints,F,16.0,White Hispanic
2573,88,Child in Crisis,No Restraints,M,7.0,Black
2574,88,Mitigated,No Restraints,M,16.0,American Indian
2575,88,Mitigated,No Restraints,M,15.0,White
2576,88,Mitigated,No Restraints,F,17.0,Black
2577,88,Mitigated,No Restraints,M,16.0,Black
2578,88,Mitigated,No Restraints,F,16.0,Black
2579,88,Mitigated,No Restraints,F,16.0,Black
2580,88,Mitigated,No Restraints,M,15.0,Black
2581,88,Mitigated,No Restraints,M,19.0,Black
2582,88,Mitigated,No Restraints,M,19.0,Black
2583,88,Mitigated,No Restraints,M,15.0,White Hispanic
2584,88,Mitigated,No Restraints,F,42.0,Black
2585,88,Mitigated,No Restraints,M,,White
2586,88,Mitigated,No Restraints,M,16.0,Black
2587,88,Summons,Metal,M,18.0,Black
2588,88,Summons,Metal,M,18.0,Black
2589,88,Summons,Metal,M,20.0,Black
2590,90,Arrested,Metal,M,17.0,White Hispanic
2591,90,Arrested,Metal,M,17.0,Black
2592,90,Arrested,Metal,F,16.0,Black
2593,90,Arrested,Metal,F,14.0,Black Hispanic
2594,90,Child in Crisis,No Restraints,F,12.0,White Hispanic
2595,90,Child in Crisis,No Restraints,M,18.0,White Hispanic
2596,90,Child in Crisis,Metal,M,16.0,White Hispanic
2597,90,Child in Crisis,No Restraints,M,6.0,Black
2598,90,Child in Crisis,No Restraints,F,16.0,White Hispanic
2599,90,Child in Crisis,No Restraints,F,18.0,White Hispanic
2600,90,Child in Crisis,No Restraints,F,12.0,Black
2601,90,Child in Crisis,No Restraints,M,17.0,Black Hispanic
2602,90,Child in Crisis,Metal,F,16.0,Black
2603,90,Child in Crisis,Metal,M,15.0,Black Hispanic
2604,90,Child in Crisis,Metal,M,15.0,White Hispanic
2605,90,Juvenile Report,No Restraints,M,15.0,White Hispanic
2606,90,Juvenile Report,Metal,M,15.0,Black
2607,90,Mitigated,No Restraints,M,17.0,Black
2608,90,Mitigated,No Restraints,M,17.0,White Hispanic
2609,90,Mitigated,No Restraints,M,15.0,Black
2610,90,Mitigated,No Restraints,F,15.0,White Hispanic
2611,90,Mitigated,No Restraints,F,16.0,Black
2612,90,Mitigated,No Restraints,F,16.0,Black Hispanic
2613,90,Mitigated,No Restraints,F,16.0,Black
2614,90,Mitigated,No Restraints,F,16.0,Black
2615,90,Mitigated,No Restraints,M,15.0,Black
2616,90,Mitigated,No Restraints,M,17.0,White Hispanic
2617,90,Mitigated,No Restraints,M,14.0,Black
2618,90,Mitigated,No Restraints,M,17.0,Black Hispanic
2619,90,Mitigated,No Restraints,M,17.0,White Hispanic
2620,90,Mitigated,No Restraints,M,18.0,Black Hispanic
2621,90,Mitigated,No Restraints,M,16.0,Black
2622,90,Mitigated,No Restraints,F,15.0,Black
2623,90,Mitigated,No Restraints,F,15.0,White Hispanic
2624,90,Mitigated,No Restraints,F,15.0,White Hispanic
2625,90,Mitigated,No Restraints,F,15.0,Black
2626,90,Mitigated,No Restraints,M,14.0,Black Hispanic
2627,90,Mitigated,No Restraints,M,16.0,Black Hispanic
2628,90,Mitigated,No Restraints,F,15.0,Black
2629,90,Mitigated,No Restraints,F,16.0,White Hispanic
2630,90,Mitigated,No Restraints,F,17.0,Black
2631,90,Mitigated,No Restraints,F,16.0,Black
2632,90,Mitigated,No Restraints,M,17.0,Black Hispanic
2633,90,Mitigated,No Restraints,M,16.0,Black
2634,90,Mitigated,No Restraints,M,28.0,Black
2635,90,Mitigated,No Restraints,F,15.0,Black
2636,90,Mitigated,No Restraints,F,17.0,Black
2637,90,Mitigated,No Restraints,F,17.0,Black
2638,90,Mitigated,No Restraints,F,16.0,White Hispanic
2639,90,Mitigated,No Restraints,F,16.0,White Hispanic
2640,90,Mitigated,No Restraints,M,17.0,Black
2641,90,Mitigated,No Restraints,M,16.0,Black
2642,90,Mitigated,No Restraints,M,18.0,Black
2643,90,Mitigated,No Restraints,M,18.0,Black
2644,90,Mitigated,No Restraints,F,15.0,White Hispanic
2645,90,Mitigated,No Restraints,M,18.0,White Hispanic
2646,90,Mitigated,No Restraints,M,19.0,White Hispanic
2647,90,Mitigated,No Restraints,F,17.0,White Hispanic
2648,90,Mitigated,No Restraints,F,17.0,White Hispanic
2649,90,Mitigated,No Restraints,M,17.0,Black
2650,90,Mitigated,No Restraints,F,17.0,White Hispanic
2651,90,Mitigated,No Restraints,F,16.0,White Hispanic
2652,90,Mitigated,No Restraints,F,16.0,Black
2653,90,Mitigated,No Restraints,M,16.0,Black
2654,90,Mitigated,No Restraints,M,17.0,Asian/Pacific Isl.
2655,90,Mitigated,No Restraints,M,17.0,White Hispanic
2656,90,Mitigated,No Restraints,M,17.0,American Indian
2657,90,Mitigated,No Restraints,M,13.0,Black
2658,90,Mitigated,No Restraints,M,15.0,Black
2659,90,Mitigated,No Restraints,F,16.0,Black
2660,90,Mitigated,No Restraints,F,15.0,Black
2661,90,Mitigated,No Restraints,M,17.0,Black Hispanic
2662,90,Mitigated,No Restraints,M,18.0,Black
2663,90,Mitigated,No Restraints,M,,White
2664,90,Mitigated,No Restraints,M,7.0,Black
2665,90,Mitigated,No Restraints,M,14.0,Black Hispanic
2666,90,Mitigated,No Restraints,F,17.0,Black Hispanic
2667,90,Mitigated,No Restraints,F,14.0,Black Hispanic
2668,90,Mitigated,No Restraints,F,14.0,Black
2669,90,Mitigated,No Restraints,F,14.0,Black
2670,90,Mitigated,No Restraints,M,14.0,White Hispanic
2671,90,Mitigated,No Restraints,M,13.0,Black
2672,90,Mitigated,No Restraints,M,16.0,Black
2673,90,Mitigated,No Restraints,F,15.0,Black
2674,90,Mitigated,No Restraints,M,17.0,Black
2675,90,Mitigated,No Restraints,F,16.0,Black
2676,90,Mitigated,No Restraints,F,15.0,White Hispanic
2677,90,Mitigated,No Restraints,F,15.0,White Hispanic
2678,90,Mitigated,No Restraints,M,13.0,Black
2679,90,Mitigated,No Restraints,M,12.0,Black
2680,90,Mitigated,No Restraints,F,16.0,Black
2681,90,Mitigated,No Restraints,F,15.0,Black
2682,90,Mitigated,No Restraints,M,17.0,Black
2683,90,Mitigated,No Restraints,F,15.0,Black
2684,90,Mitigated,No Restraints,F,15.0,Black
2685,90,Mitigated,No Restraints,F,14.0,White Hispanic
2686,90,Mitigated,No Restraints,M,14.0,Black
2687,90,Mitigated,No Restraints,F,14.0,White Hispanic
2688,90,Mitigated,No Restraints,M,13.0,Black
2689,90,Mitigated,No Restraints,M,14.0,White Hispanic
2690,90,Mitigated,No Restraints,F,16.0,Black
2691,90,Mitigated,No Restraints,F,16.0,Black
2692,90,Mitigated,No Restraints,F,16.0,Black
2693,90,Mitigated,No Restraints,F,16.0,White Hispanic
2694,90,Mitigated,No Restraints,F,15.0,Black
2695,90,Mitigated,No Restraints,M,18.0,White Hispanic
2696,90,Mitigated,No Restraints,M,15.0,White Hispanic
2697,90,Mitigated,No Restraints,F,17.0,Black
2698,90,Mitigated,No Restraints,F,15.0,Black
2699,90,Mitigated,No Restraints,F,16.0,Black
2700,90,Mitigated,Metal,M,16.0,Black
2701,90,PINS / Warrant,Metal,F,20.0,Black
2702,90,Summons,No Restraints,M,16.0,White Hispanic
2703,90,Summons,Metal,F,16.0,Black
2704,90,Summons,No Restraints,M,17.0,Black
2705,90,Summons,Metal,F,16.0,White Hispanic
2706,90,Summons,No Restraints,M,16.0,White Hispanic
2707,90,Summons,Metal,M,17.0,Black
2708,94,Arrested,Metal,M,16.0,Black
2709,94,Arrested,Metal,M,14.0,Black
2710,94,Arrested,Metal,M,17.0,Black
2711,94,Arrested,Metal,F,16.0,Black
2712,94,Arrested,Metal,F,54.0,White Hispanic
2713,94,Child in Crisis,No Restraints,M,16.0,Black
2714,94,Child in Crisis,No Restraints,F,13.0,Black
2715,94,Child in Crisis,No Restraints,M,16.0,Black
2716,94,Juvenile Report,No Restraints,M,15.0,White Hispanic
2717,94,Juvenile Report,No Restraints,M,15.0,Black
2718,94,Juvenile Report,No Restraints,F,15.0,White Hispanic
2719,94,Mitigated,No Restraints,M,16.0,White Hispanic
2720,94,Mitigated,No Restraints,M,15.0,White
2721,94,Mitigated,No Restraints,M,14.0,Black
2722,94,Mitigated,No Restraints,M,12.0,Black
2723,94,Mitigated,No Restraints,M,11.0,White Hispanic
2724,94,Mitigated,No Restraints,F,17.0,Black
2725,94,Mitigated,No Restraints,M,12.0,White Hispanic
2726,94,Mitigated,No Restraints,M,12.0,White Hispanic
2727,94,Summons,No Restraints,M,17.0,Black
2728,100,Arrested,Metal,M,17.0,Black
2729,100,Arrested,Metal,M,14.0,Black
2730,100,Arrested,Metal,M,17.0,Black
2731,100,Summons,No Restraints,M,16.0,Black
2732,100,Child in Crisis,No Restraints,F,12.0,White Hispanic
2733,100,Child in Crisis,No Restraints,M,16.0,Black
2734,100,Child in Crisis,No Restraints,M,16.0,Black
2735,100,Child in Crisis,No Restraints,F,16.0,White Hispanic
2736,100,Child in Crisis,Metal,M,16.0,Black
2737,100,Child in Crisis,Metal,M,20.0,Black Hispanic
2738,100,Juvenile Report,No Restraints,M,14.0,White
2739,100,Mitigated,No Restraints,M,17.0,Black
2740,100,Mitigated,No Restraints,M,17.0,Black
2741,100,Mitigated,No Restraints,M,15.0,Black
2742,100,Mitigated,No Restraints,M,,Black
2743,100,Mitigated,No Restraints,F,13.0,Black
2744,100,Mitigated,No Restraints,M,14.0,White
2745,100,Mitigated,No Restraints,M,14.0,Black
2746,100,Mitigated,No Restraints,M,12.0,Black
2747,100,Summons,Metal,M,19.0,Black
2748,100,Summons,Metal,M,16.0,Black
2749,100,Summons,Metal,M,19.0,Black
2750,100,Summons,No Restraints,M,20.0,White Hispanic
2751,100,Summons,No Restraints,F,17.0,Black
2752,100,Summons,No Restraints,M,16.0,Black
2753,101,Arrested,Metal,M,17.0,White Hispanic
2754,101,Arrested,Metal,M,15.0,Black
2755,101,Arrested,Metal,F,18.0,Black
2756,101,Child in Crisis,No Restraints,M,6.0,White Hispanic
2757,101,Child in Crisis,No Restraints,M,8.0,Black
2758,101,Child in Crisis,No Restraints,M,10.0,Black
2759,101,Child in Crisis,No Restraints,M,9.0,Black Hispanic
2760,101,Child in Crisis,No Restraints,M,6.0,Black
2761,101,Child in Crisis,No Restraints,F,12.0,Black
2762,101,Child in Crisis,No Restraints,M,9.0,Black
2763,101,Child in Crisis,No Restraints,F,14.0,Black
2764,101,Child in Crisis,No Restraints,M,6.0,Black
2765,101,Child in Crisis,No Restraints,M,7.0,Black
2766,101,Child in Crisis,No Restraints,M,13.0,Black
2767,101,Child in Crisis,No Restraints,M,6.0,Black
2768,101,Child in Crisis,No Restraints,M,8.0,Black
2769,101,Child in Crisis,No Restraints,F,17.0,Black
2770,101,Child in Crisis,No Restraints,F,12.0,Black
2771,101,Child in Crisis,No Restraints,M,11.0,White Hispanic
2772,101,Child in Crisis,Metal,F,13.0,Black
2773,101,Child in Crisis,No Restraints,F,11.0,White Hispanic
2774,101,Child in Crisis,No Restraints,M,7.0,White Hispanic
2775,101,Child in Crisis,No Restraints,M,13.0,Black
2776,101,Child in Crisis,No Restraints,M,6.0,Black
2777,101,Juvenile Report,Metal,M,14.0,Black
2778,101,Summons,Metal,M,16.0,Black
2779,101,Juvenile Report,No Restraints,M,13.0,Black
2780,101,Juvenile Report,No Restraints,M,12.0,Black
2781,101,Juvenile Report,Metal,M,14.0,Black
2782,101,Mitigated,No Restraints,F,14.0,Black
2783,101,Mitigated,No Restraints,M,14.0,Black
2784,101,Summons,No Restraints,F,16.0,Black
2785,101,Summons,No Restraints,F,16.0,Black
2786,102,Arrested,Metal,M,17.0,Arabic
2787,102,Arrested,Metal,F,31.0,White Hispanic
2788,102,Arrested,Metal,M,20.0,Black
2789,102,Child in Crisis,No Restraints,M,10.0,Black
2790,102,Child in Crisis,No Restraints,M,8.0,White Hispanic
2791,102,Child in Crisis,No Restraints,M,14.0,American Indian
2792,102,Child in Crisis,No Restraints,M,13.0,White Hispanic
2793,102,Child in Crisis,No Restraints,F,16.0,Asian/Pacific Isl.
2794,102,Child in Crisis,No Restraints,M,17.0,Black Hispanic
2795,102,Child in Crisis,No Restraints,F,17.0,East Indian
2796,102,Child in Crisis,Metal,F,13.0,Black
2797,102,Juvenile Report,No Restraints,M,14.0,Black Hispanic
2798,102,Mitigated,No Restraints,M,14.0,White Hispanic
2799,102,Mitigated,No Restraints,F,12.0,White Hispanic
2800,102,Mitigated,No Restraints,M,10.0,Unknown
2801,102,Mitigated,No Restraints,M,15.0,American Indian
2802,102,Mitigated,No Restraints,M,14.0,American Indian
2803,102,Mitigated,No Restraints,M,15.0,American Indian
2804,102,Mitigated,No Restraints,M,14.0,East Indian
2805,102,Mitigated,No Restraints,M,14.0,American Indian
2806,102,Mitigated,No Restraints,F,15.0,White Hispanic
2807,102,Mitigated,No Restraints,F,17.0,White Hispanic
2808,102,Mitigated,No Restraints,M,16.0,White Hispanic
2809,102,Mitigated,No Restraints,F,15.0,Black Hispanic
2810,102,Mitigated,No Restraints,F,16.0,White Hispanic
2811,102,Mitigated,No Restraints,F,18.0,White Hispanic
2812,102,Mitigated,No Restraints,M,17.0,White Hispanic
2813,102,Mitigated,Metal,F,15.0,White Hispanic
2814,102,PINS / Warrant,Metal,M,15.0,Black
2815,102,PINS / Warrant,Metal,F,17.0,White Hispanic
2816,103,Child in Crisis,No Restraints,F,11.0,Black
2817,103,Child in Crisis,Velcro,M,9.0,Black
2818,103,Child in Crisis,No Restraints,M,9.0,Black
2819,103,Child in Crisis,No Restraints,M,14.0,Black
2820,103,Child in Crisis,No Restraints,M,8.0,Black
2821,103,Child in Crisis,No Restraints,F,13.0,American Indian
2822,103,Child in Crisis,Velcro,M,11.0,White
2823,103,Child in Crisis,No Restraints,F,7.0,Black Hispanic
