,DBN,Location Name,Location Type,Total SW & GC,Total GC,Full Time,Part Time,Bilingual,Serving more than one location,SY2016-17 Enrollment,Ratio GC & SW,Ratio GC Only
733,14K477,14K477 - SCHOOL FOR LEGAL STUDIES,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,432.0,216.0,216.0
734,14K478,14K478 - THE HIGH SCHOOL FOR ENTERPRISE  BUSINESS AND TECHN,HIGH SCHOOL                        ,5.0,4.0,4.0,0.0,1.0,0.0,934.0,187.0,234.0
735,14K488,14K488 - BROOKLYN PREPARATORY HIGH SCHOOL,HIGH SCHOOL                        ,4.0,3.0,3.0,0.0,1.0,0.0,526.0,132.0,176.0
736,14K558,14K558 - WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,HIGH SCHOOL                        ,3.6,2.0,2.0,0.0,0.0,0.0,565.0,142.0,283.0
737,14K561,14K561 - WILLIAMSBURG PREPARATORY SCHOOL,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,686.0,229.0,229.0
738,14K577,14K577 - CONSELYEA PREPARATORY SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,506.0,253.0,506.0
739,14K582,14K582 - M.S. 582,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,261.0,261.0,261.0
740,14K586,14K586 - LYONS COMMUNITY SCHOOL,SECONDARY SCHOOL                   ,4.0,2.0,2.0,0.0,1.0,0.0,516.0,129.0,258.0
741,14K610,14K610 - AUTOMOTIVE HIGH SCHOOL,HIGH SCHOOL                        ,4.4,3.0,3.0,0.0,0.0,0.0,337.0,68.0,113.0
742,14K614,14K614 - YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,SECONDARY SCHOOL                   ,2.0,0.0,0.0,0.0,0.0,0.0,394.0,197.0,
743,14K685,14K685 - EL PUENTE ACADEMY FOR PEACE AND JUSTICE,HIGH SCHOOL                        ,4.0,3.0,3.0,0.0,0.0,0.0,242.0,61.0,81.0
744,15K001,15K001 - P.S. 001 THE BERGEN,ELEMENTARY                         ,3.0,1.0,1.0,0.0,1.0,0.0,1334.0,445.0,1334.0
745,15K010,15K010 - MAGNET SCHOOL OF MATH  SCIENCE AND DESIGN TECHNOLO,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,928.0,464.0,928.0
746,15K015,15K015 - P.S. 015 PATRICK F. DALY,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,447.0,224.0,
747,15K024,15K024 - P.S. 024,ELEMENTARY                         ,3.0,1.0,1.0,0.0,0.0,0.0,677.0,226.0,677.0
748,15K029,15K029 - P.S. 029 JOHN M. HARRIGAN,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,967.0,484.0,967.0
749,15K032,15K032 - P.S. 032 SAMUEL MILLS SPROLE,ELEMENTARY                         ,3.0,1.0,1.0,0.0,0.0,0.0,518.0,173.0,518.0
750,15K038,15K038 - P.S. 038 THE PACIFIC,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.6,544.0,544.0,544.0
751,15K039,15K039 - P.S. 039 HENRY BRISTOW,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.0,416.0,416.0,416.0
752,15K051,15K051 - M.S. 51 WILLIAM ALEXANDER,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,1125.0,375.0,563.0
753,15K058,15K058 - P.S. 058 THE CARROLL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,995.0,498.0,995.0
754,15K088,15K088 - J.H.S. 088 PETER ROUGET,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,3.0,3.0,0.0,0.0,0.0,1308.0,327.0,436.0
755,15K094,15K094 - P.S. 094 THE HENRY LONGFELLOW,ELEMENTARY                         ,2.8,1.8,1.0,0.8,1.0,0.0,1437.0,479.0,719.0
756,15K107,15K107 - P.S. 107 JOHN W. KIMBALL,ELEMENTARY                         ,0.8,0.8,0.0,0.8,0.0,0.0,578.0,578.0,578.0
757,15K118,15K118 - THE MAURICE SENDAK COMMUNITY SCHOOL,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.0,285.0,285.0,285.0
758,15K124,15K124 - P.S. 124 SILAS B. DUTCHER,ELEMENTARY,0.4,0.4,0.0,0.4,0.0,0.0,347.0,347.0,347.0
759,15K130,15K130 - P.S. 130 THE PARKSIDE,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,806.0,403.0,403.0
